num_idade;des_sexo;des_status_associado;des_segmento;des_subsegmento;des_nivel_risco;des_assoc_desde;n_de_produtos;resposta_nps
20;M;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;0;10
35;F;INATIVO;PF;PF I;ALTÍSSIMO;DE 3 A 5 ANOS;0;0
39;M;ATIVO;PF;PF IV;BAIXO 2;DE 1 A 2 ANOS;4;9
37;M;ATIVO;PF;PF I;DEFAULT;DE 3 A 5 ANOS;0;10
23;M;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;0;7
63;M;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;6;10
25;M;ATIVO;PF;PF II;ALTO 2;DE 3 A 5 ANOS;11;10
37;F;ATIVO;PF;PF IV;BAIXÍSSIMO;DE 6 A 10 ANOS;8;10
26;M;ATIVO;PF;PF I;BAIXO 1;DE 3 A 5 ANOS;7;8
23;M;ATIVO;PF;PF I;BAIXO 1;DE 3 A 5 ANOS;9;5
21;F;ATIVO;PF;PF II;BAIXO 2;DE 1 A 2 ANOS;7;10
37;M;ATIVO;PF;PF III;ALTO 1;DE 1 A 2 ANOS;6;10
20;M;ATIVO;AG;Familiar;DEFAULT;DE 3 A 5 ANOS;1;3
23;M;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;1;10
36;F;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;4;7
23;M;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;3;10
57;F;ATIVO;PF;PF II;BAIXÍSSIMO;DE 6 A 10 ANOS;5;10
48;M;ATIVO;PF;PF I;DEFAULT;DE 6 A 10 ANOS;1;10
36;M;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;4;4
40;M;ATIVO;PF;PF II;BAIXÍSSIMO;ATÉ 12 MESES;7;10
43;M;ATIVO;PF;PF III;ALTO 2;ATÉ 12 MESES;4;10
37;M;ATIVO;PF;PF II;MÉDIO 1;DE 6 A 10 ANOS;3;8
41;M;ATIVO;PF;PF IV;ALTO 2;ATÉ 12 MESES;4;8
20;F;ATIVO;PF;PF I;;ATÉ 12 MESES;3;10
37;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 3 A 5 ANOS;9;10
39;M;INATIVO;PF;PF IV;BAIXO 2;DE 3 A 5 ANOS;1;4
36;F;ATIVO;PF;PF III;BAIXO 2;DE 6 A 10 ANOS;7;7
19;F;ATIVO;PF;PF I;BAIXO 1;DE 6 A 10 ANOS;4;10
38;M;ATIVO;PF;PF II;MÉDIO 1;DE 3 A 5 ANOS;2;0
36;F;ATIVO;PF;PF II;BAIXÍSSIMO;DE 11 A 15 ANOS;6;8
28;M;ATIVO;PF;PF III;MÉDIO 2;ATÉ 12 MESES;8;10
27;M;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;6;5
43;M;ATIVO;PF;PF I;BAIXO 2;ATÉ 12 MESES;6;10
18;F;ATIVO;PF;PF I;MÉDIO 2;DE 1 A 2 ANOS;0;10
40;M;ATIVO;PF;PF II;ALTO 1;ATÉ 12 MESES;0;10
22;M;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;3;8
37;F;ATIVO;PF;PF I;BAIXO 2;ATÉ 12 MESES;4;10
38;M;ATIVO;PF;PF IV;BAIXO 1;DE 3 A 5 ANOS;10;9
38;M;ATIVO;PF;PF IV;BAIXO 1;DE 6 A 10 ANOS;8;10
27;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 3 A 5 ANOS;6;5
18;F;ATIVO;PF;PF I;MÉDIO 2;DE 1 A 2 ANOS;2;10
27;M;ATIVO;PF;PF II;BAIXO 2;DE 1 A 2 ANOS;6;10
19;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;5;9
22;F;ATIVO;PF;PF I;ALTÍSSIMO;DE 1 A 2 ANOS;1;8
38;F;ATIVO;PF;PF I;BAIXO 1;DE 3 A 5 ANOS;8;10
19;F;ATIVO;PF;PF I;MÉDIO 2;DE 1 A 2 ANOS;3;8
21;F;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;4;10
26;F;ATIVO;PF;PF I;BAIXO 2;DE 6 A 10 ANOS;4;10
21;M;ATIVO;PF;PF I;BAIXO 2;DE 1 A 2 ANOS;4;9
22;M;INATIVO;PF;PF I;ALTÍSSIMO;DE 3 A 5 ANOS;0;10
24;M;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;4;10
38;M;ATIVO;PF;PF II;MÉDIO 1;DE 3 A 5 ANOS;6;5
25;F;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;8;10
36;M;ATIVO;PF;PF II;BAIXO 1;DE 6 A 10 ANOS;8;10
75;M;ATIVO;AG;Familiar;BAIXO 1;DE 1 A 2 ANOS;7;9
37;M;ATIVO;PF;PF II;ALTO 2;DE 1 A 2 ANOS;2;10
25;F;ATIVO;PF;PF I;MÉDIO 2;DE 1 A 2 ANOS;3;10
23;F;ATIVO;PF;PF I;ALTÍSSIMO;DE 3 A 5 ANOS;1;10
25;F;ATIVO;PF;PF I;DEFAULT;DE 3 A 5 ANOS;3;10
29;M;ATIVO;PF;PF II;ALTÍSSIMO;ATÉ 12 MESES;0;7
36;F;ATIVO;PF;PF I;MÉDIO 2;DE 6 A 10 ANOS;8;9
38;M;ATIVO;PF;PF IV;BAIXO 2;DE 6 A 10 ANOS;9;8
26;M;ATIVO;PF;PF I;MÉDIO 1;ATÉ 12 MESES;2;10
26;M;ATIVO;PF;PF IV;MÉDIO 2;DE 3 A 5 ANOS;5;7
56;F;ATIVO;PF;PF III;BAIXO 2;DE 6 A 10 ANOS;5;10
39;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 3 A 5 ANOS;10;10
48;F;ATIVO;PF;PF I;ALTO 1;DE 1 A 2 ANOS;1;10
39;F;INATIVO;PF;PF II;BAIXO 1;DE 11 A 15 ANOS;0;10
37;M;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;3;9
37;M;ATIVO;PF;PF III;BAIXO 1;ATÉ 12 MESES;6;8
26;F;ATIVO;PF;PF I;ALTO 2;DE 1 A 2 ANOS;1;10
25;F;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;6;7
36;M;ATIVO;PF;PF III;BAIXÍSSIMO;DE 6 A 10 ANOS;9;10
39;F;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;4;10
38;M;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;1;10
22;F;ATIVO;PF;PF I;ALTO 1;DE 3 A 5 ANOS;2;10
20;F;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;3;0
26;M;ATIVO;PF;PF IV;MÉDIO 1;ATÉ 12 MESES;1;10
28;F;ATIVO;AG;Familiar;ALTO 1;DE 3 A 5 ANOS;5;10
42;M;ATIVO;PF;PF IV;MÉDIO 2;ATÉ 12 MESES;4;9
42;F;ATIVO;PF;PF II;BAIXO 2;ATÉ 12 MESES;4;10
25;M;ATIVO;PF;PF II;DEFAULT;DE 6 A 10 ANOS;3;8
28;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;6;10
42;M;ATIVO;PF;PF II;BAIXO 2;DE 1 A 2 ANOS;2;10
41;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;4;10
32;F;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;4;10
18;F;ATIVO;PF;PF I;MÉDIO 1;DE 1 A 2 ANOS;5;6
23;F;ATIVO;AG;Familiar;BAIXO 1;DE 3 A 5 ANOS;11;10
39;M;ATIVO;PF;PF II;MÉDIO 1;DE 3 A 5 ANOS;4;10
36;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 6 A 10 ANOS;9;10
19;F;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;1;6
36;M;ATIVO;PF;PF III;ALTÍSSIMO;DE 6 A 10 ANOS;5;3
26;M;ATIVO;AG;Familiar;BAIXO 2;DE 6 A 10 ANOS;9;7
36;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 6 A 10 ANOS;12;10
30;F;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;7;10
34;M;ATIVO;PF;PF III;MÉDIO 2;DE 3 A 5 ANOS;5;8
29;M;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;6;0
28;F;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;5;9
21;F;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;3;8
22;F;ATIVO;PF;PF I;MÉDIO 2;DE 6 A 10 ANOS;6;10
36;M;ATIVO;PF;PF II;BAIXO 2;DE 11 A 15 ANOS;3;10
36;F;ATIVO;PF;PF II;;ATÉ 12 MESES;2;8
24;F;ATIVO;PF;PF I;ALTO 1;DE 1 A 2 ANOS;2;9
28;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;3;5
40;F;ATIVO;PF;PF II;ALTO 2;DE 1 A 2 ANOS;4;10
27;M;ATIVO;PF;PF II;BAIXO 2;DE 1 A 2 ANOS;7;10
19;M;ATIVO;PF;PF I;MÉDIO 1;DE 1 A 2 ANOS;3;10
18;F;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;4;10
39;M;ATIVO;PF;PF I;BAIXO 1;DE 3 A 5 ANOS;3;10
26;F;ATIVO;PF;PF I;ALTÍSSIMO;ATÉ 12 MESES;4;0
31;M;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;7;10
37;M;ATIVO;PF;PF II;MÉDIO 1;DE 3 A 5 ANOS;6;10
61;M;ATIVO;PF;PF II;BAIXÍSSIMO;DE 3 A 5 ANOS;9;10
41;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;3;10
26;M;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;2;10
31;F;ATIVO;PF;PF II;MÉDIO 2;DE 1 A 2 ANOS;3;10
28;F;ATIVO;PF;PF I;MÉDIO 1;DE 3 A 5 ANOS;8;8
38;F;ATIVO;PF;PF II;BAIXO 1;ATÉ 12 MESES;3;10
41;F;ATIVO;PF;PF III;MÉDIO 1;ATÉ 12 MESES;2;10
23;F;ATIVO;PF;PF I;ALTÍSSIMO;ATÉ 12 MESES;2;8
36;M;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;7;7
18;M;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;0;10
33;M;ATIVO;PF;PF I;ALTO 2;DE 3 A 5 ANOS;5;10
18;M;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;5;7
35;F;ATIVO;PF;PF III;BAIXO 2;ATÉ 12 MESES;4;10
35;M;ATIVO;AG;Familiar;BAIXO 2;ATÉ 12 MESES;4;10
39;M;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;7;10
35;F;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;3;10
32;M;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;5;8
64;F;ATIVO;AG;Familiar;BAIXO 1;DE 6 A 10 ANOS;1;10
42;M;ATIVO;PF;PF III;MÉDIO 1;DE 1 A 2 ANOS;2;10
29;M;ATIVO;PF;PF I;ALTÍSSIMO;ATÉ 12 MESES;5;10
37;M;ATIVO;PF;PF III;BAIXO 1;DE 1 A 2 ANOS;3;10
27;M;ATIVO;PF;PF II;ALTÍSSIMO;ATÉ 12 MESES;3;5
37;M;INATIVO;PF;PF III;BAIXO 2;ATÉ 12 MESES;1;10
37;F;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;5;9
38;M;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;2;10
73;F;ATIVO;PF;PF III;BAIXO 1;DE 1 A 2 ANOS;6;10
25;M;ATIVO;PF;PF I;DEFAULT;DE 3 A 5 ANOS;3;10
39;M;ATIVO;PF;PF I;DEFAULT;A PARTIR DE 15 ANOS;4;10
35;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;1;8
26;M;ATIVO;AG;Familiar;ALTÍSSIMO;DE 3 A 5 ANOS;1;10
53;M;ATIVO;PF;PF I;BAIXO 2;ATÉ 12 MESES;2;10
38;F;ATIVO;PF;PF II;BAIXO 1;DE 6 A 10 ANOS;7;10
45;F;ATIVO;PF;PF III;MÉDIO 2;ATÉ 12 MESES;5;9
47;F;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;2;10
41;F;ATIVO;PF;PF I;MÉDIO 2;DE 6 A 10 ANOS;9;8
19;M;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;6;9
36;M;ATIVO;PF;PF III;MÉDIO 1;DE 3 A 5 ANOS;6;10
18;F;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;3;10
38;M;ATIVO;PF;PF I;;ATÉ 12 MESES;2;10
35;F;ATIVO;PF;PF III;BAIXO 1;DE 6 A 10 ANOS;9;10
18;M;ATIVO;PF;PF I;MÉDIO 1;ATÉ 12 MESES;4;8
36;F;ATIVO;PF;PF II;MÉDIO 1;ATÉ 12 MESES;5;10
37;F;ATIVO;PF;PF III;BAIXO 1;DE 6 A 10 ANOS;10;10
36;F;ATIVO;PF;PF II;BAIXO 2;ATÉ 12 MESES;5;7
41;M;INATIVO;PF;PF I;MÉDIO 1;DE 3 A 5 ANOS;1;1
36;F;ATIVO;PF;PF III;MÉDIO 2;ATÉ 12 MESES;2;10
25;M;ATIVO;PF;PF II;ALTO 2;DE 3 A 5 ANOS;2;10
36;M;ATIVO;AG;Familiar;BAIXO 1;DE 3 A 5 ANOS;5;10
25;M;ATIVO;PF;PF I;BAIXO 2;ATÉ 12 MESES;3;10
37;F;ATIVO;PF;PF II;MÉDIO 1;DE 6 A 10 ANOS;2;10
36;F;ATIVO;PF;PF II;BAIXO 2;DE 1 A 2 ANOS;4;7
36;F;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;4;8
34;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;6;10
36;F;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;4;9
43;M;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;5;10
36;F;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;5;10
34;M;ATIVO;AG;Familiar;ALTÍSSIMO;DE 6 A 10 ANOS;1;8
36;M;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;7;10
22;M;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;2;0
36;F;ATIVO;PF;PF III;BAIXO 1;ATÉ 12 MESES;3;9
20;M;ATIVO;PF;PF I;ALTO 1;DE 1 A 2 ANOS;2;8
35;F;ATIVO;PF;PF III;BAIXO 1;DE 6 A 10 ANOS;4;10
30;F;ATIVO;PF;PF II;MÉDIO 2;DE 1 A 2 ANOS;3;10
20;M;ATIVO;AG;Familiar;BAIXO 2;DE 1 A 2 ANOS;5;10
37;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;3;3
35;F;ATIVO;PF;PF I;DEFAULT;DE 6 A 10 ANOS;0;0
18;M;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;2;10
34;F;ATIVO;PF;PF II;BAIXO 2;ATÉ 12 MESES;3;7
40;F;ATIVO;PF;PF II;BAIXO 2;DE 1 A 2 ANOS;4;5
26;M;ATIVO;PF;PF I;ALTO 2;DE 3 A 5 ANOS;2;10
35;F;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;6;10
25;F;ATIVO;PF;PF I;ALTÍSSIMO;DE 1 A 2 ANOS;2;10
34;F;ATIVO;PF;PF III;BAIXO 1;ATÉ 12 MESES;4;10
29;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;3;10
37;M;ATIVO;AG;Familiar;BAIXO 1;DE 6 A 10 ANOS;6;8
54;M;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;5;10
38;M;ATIVO;PF;PF II;BAIXO 2;DE 1 A 2 ANOS;6;10
30;F;ATIVO;PF;PF I;BAIXO 2;DE 1 A 2 ANOS;6;10
22;M;ATIVO;PF;PF I;BAIXO 1;DE 6 A 10 ANOS;5;0
53;F;ATIVO;PF;PF II;MÉDIO 1;ATÉ 12 MESES;8;10
35;M;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;4;7
36;M;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;4;10
36;M;ATIVO;PF;PF III;BAIXÍSSIMO;DE 6 A 10 ANOS;14;10
36;M;ATIVO;PF;PF III;MÉDIO 1;DE 3 A 5 ANOS;9;10
23;M;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;2;10
46;F;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 11 A 15 ANOS;8;10
34;F;ATIVO;PF;PF I;MÉDIO 2;DE 1 A 2 ANOS;5;10
40;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;0;10
39;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;5;9
28;F;ATIVO;PF;PF I;ALTÍSSIMO;DE 1 A 2 ANOS;4;9
26;F;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;5;10
57;F;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;4;10
57;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;7;10
34;M;ATIVO;PF;PF II;MÉDIO 2;DE 1 A 2 ANOS;8;10
20;M;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;5;10
25;F;ATIVO;PF;PF I;MÉDIO 1;DE 3 A 5 ANOS;5;10
21;F;ATIVO;PF;PF II;MÉDIO 1;DE 3 A 5 ANOS;8;0
31;M;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;4;10
62;M;ATIVO;PF;PF IV;BAIXO 1;DE 3 A 5 ANOS;7;10
37;F;ATIVO;PF;PF II;ALTÍSSIMO;DE 3 A 5 ANOS;3;10
40;M;ATIVO;PF;PF I;MÉDIO 1;DE 1 A 2 ANOS;4;5
41;F;ATIVO;PF;PF II;ALTO 1;DE 11 A 15 ANOS;5;10
38;F;ATIVO;PF;PF II;ALTO 2;DE 1 A 2 ANOS;7;10
34;F;ATIVO;PF;PF II;BAIXO 1;DE 6 A 10 ANOS;3;10
20;F;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;6;10
65;M;ATIVO;PF;PF I;MÉDIO 1;DE 1 A 2 ANOS;2;9
51;F;ATIVO;AG;Familiar;BAIXO 1;DE 6 A 10 ANOS;5;10
23;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;3;10
37;M;ATIVO;AG;Familiar;ALTÍSSIMO;DE 11 A 15 ANOS;3;9
34;F;ATIVO;PF;PF II;ALTO 1;DE 6 A 10 ANOS;12;10
35;M;ATIVO;PF;PF III;BAIXO 1;DE 6 A 10 ANOS;5;9
19;M;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;2;8
19;F;INATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;0;7
37;F;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;1;10
35;M;ATIVO;AG;Familiar;MÉDIO 2;DE 6 A 10 ANOS;17;2
29;M;ATIVO;PF;PF III;BAIXO 1;DE 6 A 10 ANOS;6;8
38;M;ATIVO;PF;PF III;MÉDIO 2;ATÉ 12 MESES;7;10
30;M;ATIVO;PF;PF III;MÉDIO 2;DE 1 A 2 ANOS;1;10
18;M;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;4;5
35;M;ATIVO;PF;PF I;ALTO 1;DE 3 A 5 ANOS;4;10
34;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;4;10
39;M;ATIVO;AG;Familiar;BAIXO 1;DE 3 A 5 ANOS;11;10
33;F;ATIVO;PF;PF II;MÉDIO 1;ATÉ 12 MESES;2;10
21;M;ATIVO;PF;PF I;ALTÍSSIMO;ATÉ 12 MESES;1;10
35;F;ATIVO;PF;PF II;BAIXO 1;DE 6 A 10 ANOS;8;10
31;M;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;2;10
36;M;ATIVO;PF;PF I;MÉDIO 1;ATÉ 12 MESES;4;10
20;M;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;5;10
38;F;ATIVO;PF;PF II;MÉDIO 1;ATÉ 12 MESES;5;10
65;F;ATIVO;PF;PF II;MÉDIO 1;DE 3 A 5 ANOS;2;8
61;F;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;6;10
25;F;ATIVO;PF;PF I;BAIXO 2;ATÉ 12 MESES;5;9
27;M;ATIVO;PF;PF II;ALTO 2;DE 6 A 10 ANOS;4;10
41;M;ATIVO;PF;PF II;MÉDIO 1;ATÉ 12 MESES;3;10
30;F;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;8;10
28;M;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;6;10
34;M;ATIVO;PF;PF II;BAIXO 1;DE 11 A 15 ANOS;12;10
36;F;ATIVO;PF;PF IV;BAIXO 1;ATÉ 12 MESES;4;9
39;M;ATIVO;AG;Médio Produtor;BAIXO 2;DE 1 A 2 ANOS;13;10
64;F;ATIVO;PF;PF II;BAIXÍSSIMO;DE 1 A 2 ANOS;6;10
23;M;INATIVO;PF;PF III;ALTO 2;DE 3 A 5 ANOS;1;8
26;M;ATIVO;PF;PF II;ALTO 1;ATÉ 12 MESES;3;10
26;M;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;1;6
36;F;ATIVO;PF;PF I;MÉDIO 1;DE 6 A 10 ANOS;3;10
34;F;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;6;9
23;F;ATIVO;PF;PF II;ALTO 1;ATÉ 12 MESES;5;9
28;M;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;4;10
34;M;ATIVO;PF;PF III;BAIXO 2;DE 6 A 10 ANOS;3;10
38;F;ATIVO;PF;PF I;MÉDIO 1;ATÉ 12 MESES;4;10
22;F;ATIVO;PF;PF I;ALTO 2;DE 1 A 2 ANOS;2;0
37;F;ATIVO;PF;PF III;BAIXÍSSIMO;DE 11 A 15 ANOS;7;10
24;F;ATIVO;PF;PF I;ALTÍSSIMO;DE 3 A 5 ANOS;6;7
28;F;ATIVO;PF;PF III;BAIXO 2;ATÉ 12 MESES;3;9
26;F;ATIVO;PF;PF II;BAIXO 2;DE 1 A 2 ANOS;5;10
40;F;ATIVO;PF;PF I;ALTO 1;DE 3 A 5 ANOS;3;7
34;F;ATIVO;PF;PF III;BAIXO 1;DE 6 A 10 ANOS;8;9
27;M;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;7;10
37;M;ATIVO;PF;PF II;ALTO 2;DE 1 A 2 ANOS;7;10
34;F;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;7;4
20;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;1;8
31;M;ATIVO;PF;PF II;MÉDIO 1;DE 6 A 10 ANOS;6;10
36;F;ATIVO;PF;PF I;BAIXO 1;DE 3 A 5 ANOS;9;10
27;F;ATIVO;PF;PF IV;MÉDIO 1;DE 1 A 2 ANOS;3;7
38;M;ATIVO;PF;PF II;ALTO 1;ATÉ 12 MESES;5;10
37;M;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;2;10
56;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;3;10
26;M;ATIVO;PF;PF I;MÉDIO 1;ATÉ 12 MESES;3;7
53;F;ATIVO;PF;PF IV;BAIXO 1;DE 3 A 5 ANOS;9;8
36;M;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;1;10
35;M;ATIVO;PF;PF I;MÉDIO 1;DE 3 A 5 ANOS;4;10
29;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;6;10
61;M;ATIVO;PF;PF I;BAIXO 2;ATÉ 12 MESES;7;10
26;M;ATIVO;PF;PF II;ALTÍSSIMO;ATÉ 12 MESES;1;1
30;F;ATIVO;PF;PF II;BAIXO 1;DE 11 A 15 ANOS;10;10
34;F;ATIVO;PF;PF I;MÉDIO 1;ATÉ 12 MESES;0;0
30;M;ATIVO;AG;Familiar;BAIXO 2;ATÉ 12 MESES;5;10
34;M;ATIVO;PF;PF II;BAIXO 1;DE 6 A 10 ANOS;9;10
56;M;ATIVO;PF;PF III;BAIXO 1;DE 1 A 2 ANOS;9;10
57;M;ATIVO;PF;PF III;BAIXO 1;DE 1 A 2 ANOS;3;9
34;F;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;5;10
38;M;ATIVO;PF;PF IV;MÉDIO 1;ATÉ 12 MESES;5;10
33;F;ATIVO;PF;PF I;ALTÍSSIMO;DE 6 A 10 ANOS;5;8
25;F;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;4;8
35;F;ATIVO;PF;PF IV;BAIXO 1;ATÉ 12 MESES;2;10
36;F;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;8;10
59;M;ATIVO;PF;PF II;ALTÍSSIMO;DE 3 A 5 ANOS;6;9
46;F;ATIVO;PF;PF I;ALTO 1;DE 1 A 2 ANOS;4;2
24;M;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;7;10
21;M;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;7;10
36;M;ATIVO;AG;Familiar;BAIXÍSSIMO;A PARTIR DE 15 ANOS;16;10
40;M;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;3;10
18;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;1;9
56;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;1;10
23;F;ATIVO;PF;PF I;ALTÍSSIMO;DE 3 A 5 ANOS;5;10
38;M;ATIVO;PF;PF III;MÉDIO 2;DE 1 A 2 ANOS;6;10
26;F;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;3;10
34;M;ATIVO;PF;PF III;BAIXO 2;DE 6 A 10 ANOS;7;10
36;M;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;6;4
31;M;ATIVO;AG;Familiar;MÉDIO 2;DE 6 A 10 ANOS;5;6
40;M;ATIVO;PF;PF III;BAIXO 2;DE 6 A 10 ANOS;4;10
29;F;ATIVO;PF;PF III;BAIXO 1;DE 6 A 10 ANOS;4;7
34;F;INATIVO;PF;PF I;BAIXO 2;DE 11 A 15 ANOS;0;10
19;M;ATIVO;PF;PF I;MÉDIO 2;DE 1 A 2 ANOS;2;10
36;F;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;6;10
62;M;ATIVO;PF;PF III;ALTO 1;DE 3 A 5 ANOS;5;10
27;F;INATIVO;PF;PF I;ALTO 2;DE 3 A 5 ANOS;1;5
40;M;ATIVO;AG;Familiar;;ATÉ 12 MESES;4;10
61;M;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;5;10
19;M;ATIVO;PF;PF II;ALTO 1;ATÉ 12 MESES;6;9
35;M;ATIVO;PF;PF III;MÉDIO 2;DE 3 A 5 ANOS;7;10
19;M;ATIVO;PF;PF II;MÉDIO 1;ATÉ 12 MESES;8;10
38;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;2;10
